transaction_id,account_id,applicant_id,date,description,amount,raw_type,balance_after,true_category
TX-006-00071,AC-006-CUR,APP-006,2026-03-08,STAGECOACH BUS,-31.71,DEB,307.8,transport
TX-006-00078,AC-006-CUR,APP-006,2026-03-08,GREGGS,-16.71,DEB,291.09,dining
TX-006-00080,AC-006-CUR,APP-006,2026-03-08,ARGOS,-85.77,DEB,205.32,shopping
TX-006-00059,AC-006-CUR,APP-006,2026-03-09,FIVERR PAYOUT,1702.95,FPI,1908.27,income
TX-006-00066,AC-006-CUR,APP-006,2026-03-10,DIRECT LINE INSURANCE,-55.0,DD,1853.27,insurance
TX-006-00068,AC-006-CUR,APP-006,2026-03-10,ASDA SUPERSTORE,-104.14,DEB,1749.13,groceries
TX-006-00072,AC-006-CUR,APP-006,2026-03-10,TFL TRAVEL,-54.76,DEB,1694.37,transport
TX-006-00076,AC-006-CUR,APP-006,2026-03-13,AMAZON PRIME,-6.11,DEB,1688.26,subscriptions
TX-006-00079,AC-006-CUR,APP-006,2026-03-14,GREGGS,-16.06,DEB,1672.2,dining
TX-006-00074,AC-006-CUR,APP-006,2026-03-15,CARFINANCE 247 LOAN,-120.0,DD,1552.2,loan_repayment
TX-006-00081,AC-006-CUR,APP-006,2026-03-15,EBAY,-25.93,DEB,1526.27,shopping
TX-006-00060,AC-006-CUR,APP-006,2026-03-17,FIVERR PAYOUT,1545.17,FPI,3071.44,income
TX-006-00069,AC-006-CUR,APP-006,2026-03-17,ASDA SUPERSTORE,-97.58,DEB,2973.86,groceries
TX-006-00070,AC-006-CUR,APP-006,2026-03-24,TESCO STORES,-82.32,DEB,2891.54,groceries
TX-006-00077,AC-006-CUR,APP-006,2026-03-25,DELIVEROO,-27.91,DEB,2863.63,dining
TX-006-00075,AC-006-CUR,APP-006,2026-03-26,AMAZON PRIME,-12.01,DEB,2851.62,subscriptions
TX-006-00083,AC-006-CUR,APP-006,2026-03-26,ODEON,-26.25,DEB,2825.37,entertainment
TX-006-00088,AC-006-CUR,APP-006,2026-04-01,RENT LETTINGS DIRECT,-900.0,DD,1925.37,rent_mortgage
TX-006-00093,AC-006-CUR,APP-006,2026-04-03,ALDI,-76.41,DEB,1848.96,groceries
TX-006-00085,AC-006-CUR,APP-006,2026-04-05,FIVERR PAYOUT,354.04,FPI,2203.0,income
TX-006-00087,AC-006-CUR,APP-006,2026-04-05,DELIVEROO RIDER PAY,440.57,FPI,2643.57,income
TX-006-00089,AC-006-CUR,APP-006,2026-04-05,VODAFONE MOBILE,-90.0,DD,2553.57,utilities
TX-006-00101,AC-006-CUR,APP-006,2026-04-05,AMAZON PRIME,-7.74,DEB,2545.83,subscriptions
TX-006-00090,AC-006-CUR,APP-006,2026-04-06,EDF ENERGY,-60.0,DD,2485.83,utilities
TX-006-00091,AC-006-CUR,APP-006,2026-04-07,LB COUNCIL TAX,-130.0,DD,2355.83,council_tax
TX-006-00092,AC-006-CUR,APP-006,2026-04-10,DIRECT LINE INSURANCE,-55.0,DD,2300.83,insurance
TX-006-00094,AC-006-CUR,APP-006,2026-04-10,LIDL,-79.17,DEB,2221.66,groceries
TX-006-00084,AC-006-CUR,APP-006,2026-04-11,FIVERR PAYOUT,403.92,FPI,2625.58,income
TX-006-00102,AC-006-CUR,APP-006,2026-04-12,NANDOS,-13.38,DEB,2612.2,dining
TX-006-00098,AC-006-CUR,APP-006,2026-04-15,STAGECOACH BUS,-48.83,DEB,2563.37,transport
TX-006-00099,AC-006-CUR,APP-006,2026-04-15,CARFINANCE 247 LOAN,-120.0,DD,2443.37,loan_repayment
TX-006-00100,AC-006-CUR,APP-006,2026-04-15,AMAZON PRIME,-6.14,DEB,2437.23,subscriptions
TX-006-00105,AC-006-CUR,APP-006,2026-04-15,ARGOS,-44.96,DEB,2392.27,shopping
TX-006-00104,AC-006-CUR,APP-006,2026-04-16,NANDOS,-9.25,DEB,2383.02,dining
TX-006-00095,AC-006-CUR,APP-006,2026-04-17,ASDA SUPERSTORE,-85.69,DEB,2297.33,groceries
TX-006-00103,AC-006-CUR,APP-006,2026-04-20,JUST EAT,-9.96,DEB,2287.37,dining
TX-006-00097,AC-006-CUR,APP-006,2026-04-21,TRAINLINE,-56.02,DEB,2231.35,transport
TX-006-00086,AC-006-CUR,APP-006,2026-04-24,DELIVEROO RIDER PAY,336.5,FPI,2567.85,income
TX-006-00096,AC-006-CUR,APP-006,2026-04-24,ASDA SUPERSTORE,-68.96,DEB,2498.89,groceries
TX-006-00106,AC-006-CUR,APP-006,2026-04-24,EBAY,-71.78,DEB,2427.11,shopping
TX-006-00107,AC-006-CUR,APP-006,2026-04-26,ODEON,-27.69,DEB,2399.42,entertainment
TX-006-00112,AC-006-CUR,APP-006,2026-05-01,MORTGAGE NATWEST,-900.0,DD,1499.42,rent_mortgage
TX-006-00127,AC-006-CUR,APP-006,2026-05-01,GREGGS,-12.96,DEB,1486.46,dining
TX-006-00133,AC-006-CUR,APP-006,2026-05-01,EBAY,-49.62,DEB,1436.84,shopping
TX-006-00136,AC-006-CUR,APP-006,2026-05-01,STEAM GAMES,-37.4,DEB,1399.44,entertainment
TX-006-00117,AC-006-CUR,APP-006,2026-05-03,LIDL,-82.14,DEB,1317.3,groceries
TX-006-00109,AC-006-CUR,APP-006,2026-05-05,FIVERR PAYOUT,771.3,FPI,2088.6,income
TX-006-00113,AC-006-CUR,APP-006,2026-05-05,OCTOPUS ENERGY,-90.0,DD,1998.6,utilities
TX-006-00110,AC-006-CUR,APP-006,2026-05-06,UBER PARTNER PAYMENT,636.44,FPI,2635.04,income
TX-006-00114,AC-006-CUR,APP-006,2026-05-06,BT BROADBAND,-60.0,DD,2575.04,utilities
TX-006-00115,AC-006-CUR,APP-006,2026-05-07,CITY COUNCIL TAX,-130.0,DD,2445.04,council_tax
TX-006-00131,AC-006-CUR,APP-006,2026-05-07,NANDOS,-10.19,DEB,2434.85,dining
TX-006-00121,AC-006-CUR,APP-006,2026-05-09,SHELL FUEL,-67.58,DEB,2367.27,transport
TX-006-00134,AC-006-CUR,APP-006,2026-05-09,AMAZON.CO.UK,-66.9,DEB,2300.37,shopping
TX-006-00116,AC-006-CUR,APP-006,2026-05-10,ADMIRAL INSURANCE,-55.0,DD,2245.37,insurance
TX-006-00118,AC-006-CUR,APP-006,2026-05-10,LIDL,-81.42,DEB,2163.95,groceries
TX-006-00111,AC-006-CUR,APP-006,2026-05-12,UPWORK PAYOUT,940.14,FPI,3104.09,income
TX-006-00124,AC-006-CUR,APP-006,2026-05-13,SPOTIFY,-7.53,DEB,3096.56,subscriptions
TX-006-00123,AC-006-CUR,APP-006,2026-05-15,CARFINANCE 247 LOAN,-120.0,DD,2976.56,loan_repayment
TX-006-00135,AC-006-CUR,APP-006,2026-05-15,H AND M,-43.74,DEB,2932.82,shopping
TX-006-00130,AC-006-CUR,APP-006,2026-05-16,JUST EAT,-33.28,DEB,2899.54,dining
TX-006-00119,AC-006-CUR,APP-006,2026-05-17,LIDL,-89.34,DEB,2810.2,groceries
TX-006-00132,AC-006-CUR,APP-006,2026-05-17,DELIVEROO,-10.54,DEB,2799.66,dining
TX-006-00128,AC-006-CUR,APP-006,2026-05-18,NANDOS,-28.71,DEB,2770.95,dining
TX-006-00129,AC-006-CUR,APP-006,2026-05-18,PRET A MANGER,-34.67,DEB,2736.28,dining
TX-006-00108,AC-006-CUR,APP-006,2026-05-24,FIVERR PAYOUT,870.4,FPI,3606.68,income
TX-006-00120,AC-006-CUR,APP-006,2026-05-24,SUMUP *CORNER MART,-95.5,DEB,3511.18,groceries
TX-006-00122,AC-006-CUR,APP-006,2026-05-25,TRAINLINE,-66.85,DEB,3444.33,transport
TX-006-00125,AC-006-CUR,APP-006,2026-05-25,SPOTIFY,-10.83,DEB,3433.5,subscriptions
TX-006-00126,AC-006-CUR,APP-006,2026-05-26,NETFLIX.COM,-10.45,DEB,3423.05,subscriptions
TX-006-00142,AC-006-CUR,APP-006,2026-06-01,MORTGAGE NATWEST,-900.0,DD,2523.05,rent_mortgage
TX-006-00151,AC-006-CUR,APP-006,2026-06-01,TRAINLINE,-36.46,DEB,2486.59,transport
TX-006-00147,AC-006-CUR,APP-006,2026-06-03,TESCO STORES,-65.4,DEB,2421.19,groceries
TX-006-00163,AC-006-CUR,APP-006,2026-06-04,ASOS,-19.91,DEB,2401.28,shopping
TX-006-00143,AC-006-CUR,APP-006,2026-06-05,EDF ENERGY,-90.0,DD,2311.28,utilities
TX-006-00158,AC-006-CUR,APP-006,2026-06-05,PRET A MANGER,-23.47,DEB,2287.81,dining
TX-006-00159,AC-006-CUR,APP-006,2026-06-05,NANDOS,-32.71,DEB,2255.1,dining
TX-006-00144,AC-006-CUR,APP-006,2026-06-06,EDF ENERGY,-60.0,DD,2195.1,utilities
TX-006-00145,AC-006-CUR,APP-006,2026-06-07,LB COUNCIL TAX,-130.0,DD,2065.1,council_tax
TX-006-00162,AC-006-CUR,APP-006,2026-06-07,DELIVEROO,-25.67,DEB,2039.43,dining
TX-006-00167,AC-006-CUR,APP-006,2026-06-07,ODEON,-8.92,DEB,2030.51,entertainment
TX-006-00160,AC-006-CUR,APP-006,2026-06-09,PRET A MANGER,-11.01,DEB,2019.5,dining
TX-006-00146,AC-006-CUR,APP-006,2026-06-10,ADMIRAL INSURANCE,-55.0,DD,1964.5,insurance
TX-006-00148,AC-006-CUR,APP-006,2026-06-10,TESCO STORES,-68.7,DEB,1895.8,groceries
TX-006-00165,AC-006-CUR,APP-006,2026-06-10,ASOS,-24.29,DEB,1871.51,shopping
TX-006-00166,AC-006-CUR,APP-006,2026-06-14,EBAY,-30.37,DEB,1841.14,shopping
TX-006-00154,AC-006-CUR,APP-006,2026-06-15,LENDINGCO REPAYMENT,-120.0,DD,1721.14,loan_repayment
TX-006-00161,AC-006-CUR,APP-006,2026-06-15,JUST EAT,-28.0,DEB,1693.14,dining
TX-006-00149,AC-006-CUR,APP-006,2026-06-17,ASDA SUPERSTORE,-118.31,DEB,1574.83,groceries
TX-006-00164,AC-006-CUR,APP-006,2026-06-18,ARGOS,-35.4,DEB,1539.43,shopping
TX-006-00139,AC-006-CUR,APP-006,2026-06-19,UBER PARTNER PAYMENT,693.22,FPI,2232.65,income
TX-006-00156,AC-006-CUR,APP-006,2026-06-19,AMAZON PRIME,-6.47,DEB,2226.18,subscriptions
TX-006-00137,AC-006-CUR,APP-006,2026-06-20,UBER PARTNER PAYMENT,439.23,FPI,2665.41,income
TX-006-00141,AC-006-CUR,APP-006,2026-06-20,DELIVEROO RIDER PAY,587.42,FPI,3252.83,income
TX-006-00152,AC-006-CUR,APP-006,2026-06-21,TFL TRAVEL,-54.15,DEB,3198.68,transport
TX-006-00138,AC-006-CUR,APP-006,2026-06-22,UBER PARTNER PAYMENT,571.16,FPI,3769.84,income
TX-006-00140,AC-006-CUR,APP-006,2026-06-24,FIVERR PAYOUT,716.72,FPI,4486.56,income
TX-006-00150,AC-006-CUR,APP-006,2026-06-24,TESCO STORES,-66.04,DEB,4420.52,groceries
TX-006-00153,AC-006-CUR,APP-006,2026-06-25,TRAINLINE,-65.14,DEB,4355.38,transport
TX-006-00155,AC-006-CUR,APP-006,2026-06-26,AMAZON PRIME,-10.17,DEB,4345.21,subscriptions
TX-006-00157,AC-006-CUR,APP-006,2026-06-26,JUST EAT,-8.82,DEB,4336.39,dining
TX-007-00002,AC-007-CUR,APP-007,2026-01-01,MORTGAGE NATWEST,-880.0,DD,805.06,rent_mortgage
TX-007-00007,AC-007-CUR,APP-007,2026-01-03,TESCO STORES,-80.75,DEB,724.31,groceries
TX-007-00017,AC-007-CUR,APP-007,2026-01-03,NETFLIX.COM,-11.24,DEB,713.07,subscriptions
TX-007-00003,AC-007-CUR,APP-007,2026-01-05,OCTOPUS ENERGY,-90.0,DD,623.07,utilities
TX-007-00016,AC-007-CUR,APP-007,2026-01-05,DISNEY PLUS,-6.43,DEB,616.64,subscriptions
TX-007-00022,AC-007-CUR,APP-007,2026-01-05,AMAZON.CO.UK,-40.5,DEB,576.14,shopping
TX-007-00004,AC-007-CUR,APP-007,2026-01-06,BT BROADBAND,-60.0,DD,516.14,utilities
TX-007-00005,AC-007-CUR,APP-007,2026-01-07,LB COUNCIL TAX,-120.0,DD,396.14,council_tax
TX-007-00018,AC-007-CUR,APP-007,2026-01-08,GREGGS,-34.32,DEB,361.82,dining
TX-007-00006,AC-007-CUR,APP-007,2026-01-10,AVIVA INSURANCE,-50.0,DD,311.82,insurance
TX-007-00008,AC-007-CUR,APP-007,2026-01-10,TESCO STORES,-80.14,DEB,231.68,groceries
TX-007-00012,AC-007-CUR,APP-007,2026-01-10,TRAINLINE,-45.64,DEB,186.04,transport
TX-007-00026,AC-007-CUR,APP-007,2026-01-12,ODEON,-26.2,DEB,159.84,entertainment
TX-007-00023,AC-007-CUR,APP-007,2026-01-13,ARGOS,-37.4,DEB,122.44,shopping
TX-007-00013,AC-007-CUR,APP-007,2026-01-15,ZOPA LOAN,-200.0,DD,-77.56,loan_repayment
TX-007-00162,AC-007-CUR,APP-007,2026-01-16,RETURNED DD FEE,-11.42,FEE,-88.98,fees
TX-007-00009,AC-007-CUR,APP-007,2026-01-17,TESCO STORES,-71.73,DEB,-160.71,groceries
TX-007-00019,AC-007-CUR,APP-007,2026-01-17,GREGGS,-34.24,DEB,-194.95,dining
TX-007-00020,AC-007-CUR,APP-007,2026-01-17,DELIVEROO,-20.47,DEB,-215.42,dining
TX-007-00021,AC-007-CUR,APP-007,2026-01-17,GREGGS,-23.41,DEB,-238.83,dining
TX-007-00011,AC-007-CUR,APP-007,2026-01-18,TFL TRAVEL,-45.27,DEB,-284.1,transport
TX-007-00015,AC-007-CUR,APP-007,2026-01-18,NETFLIX.COM,-6.15,DEB,-290.25,subscriptions
TX-007-00025,AC-007-CUR,APP-007,2026-01-18,ASOS,-53.63,DEB,-343.88,shopping
TX-007-00014,AC-007-CUR,APP-007,2026-01-20,KLARNA,-90.0,DEB,-433.88,bnpl
TX-007-00024,AC-007-CUR,APP-007,2026-01-23,ARGOS,-24.4,DEB,-458.28,shopping
TX-007-00010,AC-007-CUR,APP-007,2026-01-24,TESCO STORES,-72.63,DEB,-530.91,groceries
TX-007-00001,AC-007-CUR,APP-007,2026-01-28,ACME LTD SALARY,2402.42,BGC,1871.51,income
TX-007-00028,AC-007-CUR,APP-007,2026-02-01,RENT PROPERTYCO,-880.0,DD,991.51,rent_mortgage
TX-007-00033,AC-007-CUR,APP-007,2026-02-03,MORRISONS,-86.49,DEB,905.02,groceries
TX-007-00039,AC-007-CUR,APP-007,2026-02-03,STAGECOACH BUS,-36.92,DEB,868.1,transport
TX-007-00044,AC-007-CUR,APP-007,2026-02-03,PRET A MANGER,-17.56,DEB,850.54,dining
TX-007-00050,AC-007-CUR,APP-007,2026-02-04,ASOS,-67.56,DEB,782.98,shopping
TX-007-00029,AC-007-CUR,APP-007,2026-02-05,EDF ENERGY,-90.0,DD,692.98,utilities
TX-007-00030,AC-007-CUR,APP-007,2026-02-06,OCTOPUS ENERGY,-60.0,DD,632.98,utilities
TX-007-00031,AC-007-CUR,APP-007,2026-02-07,CITY COUNCIL TAX,-120.0,DD,512.98,council_tax
TX-007-00052,AC-007-CUR,APP-007,2026-02-09,EBAY,-80.87,DEB,432.11,shopping
TX-007-00032,AC-007-CUR,APP-007,2026-02-10,ADMIRAL INSURANCE,-50.0,DD,382.11,insurance
TX-007-00034,AC-007-CUR,APP-007,2026-02-10,ASDA SUPERSTORE,-86.87,DEB,295.24,groceries
TX-007-00051,AC-007-CUR,APP-007,2026-02-10,EBAY,-40.6,DEB,254.64,shopping
TX-007-00053,AC-007-CUR,APP-007,2026-02-10,VUE CINEMA,-30.88,DEB,223.76,entertainment
TX-007-00040,AC-007-CUR,APP-007,2026-02-15,CARFINANCE 247 LOAN,-200.0,DD,23.76,loan_repayment
TX-007-00046,AC-007-CUR,APP-007,2026-02-15,NANDOS,-27.36,DEB,-3.6,dining
TX-007-00047,AC-007-CUR,APP-007,2026-02-15,NANDOS,-12.1,DEB,-15.7,dining
TX-007-00035,AC-007-CUR,APP-007,2026-02-17,CRV*4419 STORE 88 LEEDS,-69.17,DEB,-84.87,groceries
TX-007-00043,AC-007-CUR,APP-007,2026-02-19,NETFLIX.COM,-6.98,DEB,-91.85,subscriptions
TX-007-00045,AC-007-CUR,APP-007,2026-02-19,JUST EAT,-25.05,DEB,-116.9,dining
TX-007-00041,AC-007-CUR,APP-007,2026-02-20,KLARNA,-90.0,DEB,-206.9,bnpl
TX-007-00042,AC-007-CUR,APP-007,2026-02-22,AMAZON PRIME,-10.76,DEB,-217.66,subscriptions
TX-007-00049,AC-007-CUR,APP-007,2026-02-22,NANDOS,-12.41,DEB,-230.07,dining
TX-007-00163,AC-007-CUR,APP-007,2026-02-22,UNPAID ITEM FEE,-12.04,FEE,-242.11,fees
TX-007-00048,AC-007-CUR,APP-007,2026-02-23,DELIVEROO,-32.5,DEB,-274.61,dining
TX-007-00036,AC-007-CUR,APP-007,2026-02-24,ALDI,-77.42,DEB,-352.03,groceries
TX-007-00037,AC-007-CUR,APP-007,2026-02-24,TFL TRAVEL,-50.29,DEB,-402.32,transport
TX-007-00038,AC-007-CUR,APP-007,2026-02-25,SHELL FUEL,-42.7,DEB,-445.02,transport
TX-007-00027,AC-007-CUR,APP-007,2026-02-28,NORTHWIND PLC SALARY,2143.14,BGC,1698.12,income
TX-007-00055,AC-007-CUR,APP-007,2026-03-01,RENT LETTINGS DIRECT,-880.0,DD,818.12,rent_mortgage
TX-007-00060,AC-007-CUR,APP-007,2026-03-03,ASDA SUPERSTORE,-87.41,DEB,730.71,groceries
TX-007-00072,AC-007-CUR,APP-007,2026-03-03,SUMUP *MARKET KITCHEN,-20.8,DEB,709.91,dining
TX-007-00076,AC-007-CUR,APP-007,2026-03-03,JUST EAT,-17.45,DEB,692.46,dining
TX-007-00074,AC-007-CUR,APP-007,2026-03-04,JUST EAT,-33.04,DEB,659.42,dining
TX-007-00056,AC-007-CUR,APP-007,2026-03-05,BRITISH GAS,-90.0,DD,569.42,utilities
TX-007-00057,AC-007-CUR,APP-007,2026-03-06,OCTOPUS ENERGY,-60.0,DD,509.42,utilities
TX-007-00058,AC-007-CUR,APP-007,2026-03-07,CITY COUNCIL TAX,-120.0,DD,389.42,council_tax
TX-007-00164,AC-007-CUR,APP-007,2026-03-07,OVERDRAFT FEE,-14.58,FEE,374.84,fees
TX-007-00071,AC-007-CUR,APP-007,2026-03-08,SPOTIFY,-8.05,DEB,366.79,subscriptions
TX-007-00073,AC-007-CUR,APP-007,2026-03-09,JUST EAT,-24.19,DEB,342.6,dining
TX-007-00080,AC-007-CUR,APP-007,2026-03-09,AMAZON.CO.UK,-39.98,DEB,302.62,shopping
TX-007-00059,AC-007-CUR,APP-007,2026-03-10,DIRECT LINE INSURANCE,-50.0,DD,252.62,insurance
TX-007-00061,AC-007-CUR,APP-007,2026-03-10,LIDL,-97.67,DEB,154.95,groceries
TX-007-00066,AC-007-CUR,APP-007,2026-03-10,TRAINLINE,-43.63,DEB,111.32,transport
TX-007-00077,AC-007-CUR,APP-007,2026-03-11,EBAY,-16.58,DEB,94.74,shopping
TX-007-00081,AC-007-CUR,APP-007,2026-03-14,VUE CINEMA,-27.37,DEB,67.37,entertainment
TX-007-00067,AC-007-CUR,APP-007,2026-03-15,CARFINANCE 247 LOAN,-200.0,DD,-132.63,loan_repayment
TX-007-00069,AC-007-CUR,APP-007,2026-03-16,AMAZON PRIME,-6.42,DEB,-139.05,subscriptions
TX-007-00062,AC-007-CUR,APP-007,2026-03-17,MORRISONS,-85.85,DEB,-224.9,groceries
TX-007-00079,AC-007-CUR,APP-007,2026-03-17,AMAZON.CO.UK,-67.91,DEB,-292.81,shopping
TX-007-00068,AC-007-CUR,APP-007,2026-03-20,KLARNA,-90.0,DEB,-382.81,bnpl
TX-007-00070,AC-007-CUR,APP-007,2026-03-22,SPOTIFY,-11.46,DEB,-394.27,subscriptions
TX-007-00078,AC-007-CUR,APP-007,2026-03-22,EBAY,-50.01,DEB,-444.28,shopping
TX-007-00075,AC-007-CUR,APP-007,2026-03-23,NANDOS,-19.19,DEB,-463.47,dining
TX-007-00063,AC-007-CUR,APP-007,2026-03-24,ALDI,-101.41,DEB,-564.88,groceries
TX-007-00064,AC-007-CUR,APP-007,2026-03-24,STAGECOACH BUS,-39.33,DEB,-604.21,transport
TX-007-00065,AC-007-CUR,APP-007,2026-03-26,STAGECOACH BUS,-44.19,DEB,-648.4,transport
TX-007-00054,AC-007-CUR,APP-007,2026-03-28,NORTHWIND PLC SALARY,2380.99,BGC,1732.59,income
TX-007-00083,AC-007-CUR,APP-007,2026-04-01,MORTGAGE NATWEST,-880.0,DD,852.59,rent_mortgage
TX-007-00105,AC-007-CUR,APP-007,2026-04-02,EBAY,-71.45,DEB,781.14,shopping
TX-007-00088,AC-007-CUR,APP-007,2026-04-03,ASDA SUPERSTORE,-86.27,DEB,694.87,groceries
TX-007-00096,AC-007-CUR,APP-007,2026-04-03,AMAZON PRIME,-7.61,DEB,687.26,subscriptions
TX-007-00097,AC-007-CUR,APP-007,2026-04-04,SPOTIFY,-9.97,DEB,677.29,subscriptions
TX-007-00084,AC-007-CUR,APP-007,2026-04-05,BRITISH GAS,-90.0,DD,587.29,utilities
TX-007-00085,AC-007-CUR,APP-007,2026-04-06,EDF ENERGY,-60.0,DD,527.29,utilities
TX-007-00086,AC-007-CUR,APP-007,2026-04-07,LB COUNCIL TAX,-120.0,DD,407.29,council_tax
TX-007-00093,AC-007-CUR,APP-007,2026-04-08,STAGECOACH BUS,-38.01,DEB,369.28,transport
TX-007-00107,AC-007-CUR,APP-007,2026-04-08,STEAM GAMES,-27.49,DEB,341.79,entertainment
TX-007-00087,AC-007-CUR,APP-007,2026-04-10,ADMIRAL INSURANCE,-50.0,DD,291.79,insurance
TX-007-00089,AC-007-CUR,APP-007,2026-04-10,LIDL,-79.35,DEB,212.44,groceries
TX-007-00102,AC-007-CUR,APP-007,2026-04-14,NANDOS,-15.31,DEB,197.13,dining
TX-007-00092,AC-007-CUR,APP-007,2026-04-15,TFL TRAVEL,-47.38,DEB,149.75,transport
TX-007-00094,AC-007-CUR,APP-007,2026-04-15,CARFINANCE 247 LOAN,-200.0,DD,-50.25,loan_repayment
TX-007-00100,AC-007-CUR,APP-007,2026-04-15,NANDOS,-33.34,DEB,-83.59,dining
TX-007-00106,AC-007-CUR,APP-007,2026-04-15,ODEON,-38.81,DEB,-122.4,entertainment
TX-007-00090,AC-007-CUR,APP-007,2026-04-17,ALDI,-86.15,DEB,-208.55,groceries
TX-007-00098,AC-007-CUR,APP-007,2026-04-17,DELIVEROO,-19.41,DEB,-227.96,dining
TX-007-00101,AC-007-CUR,APP-007,2026-04-18,DELIVEROO,-25.31,DEB,-253.27,dining
TX-007-00095,AC-007-CUR,APP-007,2026-04-20,KLARNA,-90.0,DEB,-343.27,bnpl
TX-007-00099,AC-007-CUR,APP-007,2026-04-20,PRET A MANGER,-34.01,DEB,-377.28,dining
TX-007-00104,AC-007-CUR,APP-007,2026-04-21,EBAY,-34.48,DEB,-411.76,shopping
TX-007-00091,AC-007-CUR,APP-007,2026-04-24,MORRISONS,-88.09,DEB,-499.85,groceries
TX-007-00103,AC-007-CUR,APP-007,2026-04-26,PRET A MANGER,-34.99,DEB,-534.84,dining
TX-007-00082,AC-007-CUR,APP-007,2026-04-28,BLUEBIRD MEDIA PAYROLL,2540.21,BGC,2005.37,income
TX-007-00109,AC-007-CUR,APP-007,2026-05-01,RENT PROPERTYCO,-880.0,DD,1125.37,rent_mortgage
TX-007-00129,AC-007-CUR,APP-007,2026-05-01,JUST EAT,-9.43,DEB,1115.94,dining
TX-007-00114,AC-007-CUR,APP-007,2026-05-03,LIDL,-79.45,DEB,1036.49,groceries
TX-007-00134,AC-007-CUR,APP-007,2026-05-04,ARGOS,-49.02,DEB,987.47,shopping
TX-007-00110,AC-007-CUR,APP-007,2026-05-05,BT BROADBAND,-90.0,DD,897.47,utilities
TX-007-00111,AC-007-CUR,APP-007,2026-05-06,EDF ENERGY,-60.0,DD,837.47,utilities
TX-007-00118,AC-007-CUR,APP-007,2026-05-06,TFL TRAVEL,-43.42,DEB,794.05,transport
TX-007-00112,AC-007-CUR,APP-007,2026-05-07,CITY COUNCIL TAX,-120.0,DD,674.05,council_tax
TX-007-00127,AC-007-CUR,APP-007,2026-05-07,JUST EAT,-10.78,DEB,663.27,dining
TX-007-00120,AC-007-CUR,APP-007,2026-05-09,STAGECOACH BUS,-37.36,DEB,625.91,transport
TX-007-00113,AC-007-CUR,APP-007,2026-05-10,ADMIRAL INSURANCE,-50.0,DD,575.91,insurance
TX-007-00115,AC-007-CUR,APP-007,2026-05-10,LIDL,-70.61,DEB,505.3,groceries
TX-007-00124,AC-007-CUR,APP-007,2026-05-10,SPOTIFY,-11.51,DEB,493.79,subscriptions
TX-007-00125,AC-007-CUR,APP-007,2026-05-12,DISNEY PLUS,-8.11,DEB,485.68,subscriptions
TX-007-00119,AC-007-CUR,APP-007,2026-05-13,SHELL FUEL,-49.51,DEB,436.17,transport
TX-007-00122,AC-007-CUR,APP-007,2026-05-15,CARFINANCE 247 LOAN,-200.0,DD,236.17,loan_repayment
TX-007-00128,AC-007-CUR,APP-007,2026-05-15,DELIVEROO,-11.37,DEB,224.8,dining
TX-007-00130,AC-007-CUR,APP-007,2026-05-15,NANDOS,-12.78,DEB,212.02,dining
TX-007-00116,AC-007-CUR,APP-007,2026-05-17,ASDA SUPERSTORE,-67.93,DEB,144.09,groceries
TX-007-00132,AC-007-CUR,APP-007,2026-05-17,GREGGS,-28.07,DEB,116.02,dining
TX-007-00121,AC-007-CUR,APP-007,2026-05-19,SHELL FUEL,-28.42,DEB,87.6,transport
TX-007-00131,AC-007-CUR,APP-007,2026-05-19,PRET A MANGER,-32.34,DEB,55.26,dining
TX-007-00123,AC-007-CUR,APP-007,2026-05-20,CLEARPAY,-90.0,DEB,-34.74,bnpl
TX-007-00126,AC-007-CUR,APP-007,2026-05-20,AMAZON PRIME,-6.58,DEB,-41.32,subscriptions
TX-007-00133,AC-007-CUR,APP-007,2026-05-22,EBAY,-81.09,DEB,-122.41,shopping
TX-007-00117,AC-007-CUR,APP-007,2026-05-24,LIDL,-62.32,DEB,-184.73,groceries
TX-007-00108,AC-007-CUR,APP-007,2026-05-28,CARE STAFFING PARTTIME SALARY,2335.9,BGC,2151.17,income
TX-007-00136,AC-007-CUR,APP-007,2026-06-01,MORTGAGE NATWEST,-880.0,DD,1271.17,rent_mortgage
TX-007-00157,AC-007-CUR,APP-007,2026-06-02,PRET A MANGER,-33.67,DEB,1237.5,dining
TX-007-00141,AC-007-CUR,APP-007,2026-06-03,MORRISONS,-78.5,DEB,1159.0,groceries
TX-007-00145,AC-007-CUR,APP-007,2026-06-03,STAGECOACH BUS,-35.0,DEB,1124.0,transport
TX-007-00137,AC-007-CUR,APP-007,2026-06-05,OCTOPUS ENERGY,-90.0,DD,1034.0,utilities
TX-007-00138,AC-007-CUR,APP-007,2026-06-06,THAMES WATER,-60.0,DD,974.0,utilities
TX-007-00139,AC-007-CUR,APP-007,2026-06-07,LB COUNCIL TAX,-120.0,DD,854.0,council_tax
TX-007-00146,AC-007-CUR,APP-007,2026-06-08,TRAINLINE,-48.89,DEB,805.11,transport
TX-007-00140,AC-007-CUR,APP-007,2026-06-10,AVIVA INSURANCE,-50.0,DD,755.11,insurance
TX-007-00142,AC-007-CUR,APP-007,2026-06-10,ASDA SUPERSTORE,-81.55,DEB,673.56,groceries
TX-007-00155,AC-007-CUR,APP-007,2026-06-11,JUST EAT,-20.57,DEB,652.99,dining
